POS,phastCons100way,phyloP100way
1312,0.0,-9.41
1313,0.0,-1.948
1314,0.0,0.203
1315,0.0,-0.001
1316,0.136,0.965
1317,0.262,0.649
1318,0.975,3.962
1319,0.972,3.438
1320,0.033,-0.583
1321,0.991,6.839
1322,0.946,0.131
1323,1.0,4.342
1324,1.0,3.23
1325,1.0,5.729
1326,1.0,8.841
1327,1.0,7.653
1328,1.0,6.428
1329,1.0,5.898
1330,1.0,5.791
1331,1.0,4.53
1332,1.0,8.841
1333,1.0,9.479
1334,1.0,6.418
1335,1.0,7.613
1336,1.0,7.59
1337,1.0,3.207
1338,1.0,7.024
1339,1.0,2.036
1340,1.0,7.507
1341,0.0,-1.359
1342,0.0,-4.5
1343,1.0,7.031
1344,0.999,2.035
1345,0.961,1.776
1346,0.0,-0.947
1347,0.0,-1.021
1348,0.0,-4.033
1349,0.052,0.267
1350,1.0,4.609
1351,1.0,7.648
1352,0.006,-2.278
1353,0.751,1.651
1354,0.993,2.56
1355,1.0,3.007
1356,0.985,0.351
1357,1.0,2.407
1358,1.0,7.063
1359,1.0,7.613
1360,1.0,7.655
1361,1.0,7.645
1362,1.0,9.479
1363,1.0,7.507
1364,1.0,5.895
1365,1.0,8.841
1366,1.0,5.775
1367,1.0,8.841
1368,1.0,4.739
1369,1.0,5.879
1370,1.0,1.131
1371,1.0,2.458
1372,1.0,3.818
1373,1.0,5.85
1374,0.0,-0.156
1375,0.0,-10.607
1376,0.0,-14.492
1377,0.0,-12.758
1378,0.0,-1.044
1379,1.0,4.831
1380,1.0,3.79
1381,1.0,3.947
1382,0.974,2.133
1383,0.0,-2.331
1384,0.873,5.582
1385,0.0,-4.273
1386,0.0,-9.6
1387,1.0,6.796
1388,1.0,1.489
1389,1.0,3.261
1390,0.066,0.152
1391,0.073,2.166
1392,0.0,-0.186
1393,0.0,-3.522
1394,0.0,-0.82
1395,0.0,-4.568
1396,0.0,-3.499
1397,0.0,-2.731
1398,0.0,-3.52
1399,0.001,0.043
1400,1.0,4.775
1401,1.0,9.479
1402,1.0,8.841
1403,1.0,7.031
1404,1.0,8.841
1405,0.004,-1.394
1406,0.0,-4.083
1407,0.0,-5.393
1408,0.0,-1.041
1409,0.0,-3.032
1410,0.0,-2.392
1411,0.0,-1.819
1412,0.0,-2.061
1413,0.0,-3.778
1414,0.0,-3.634
1415,0.0,-2.504
1416,1.0,8.841
1417,1.0,8.841
1418,1.0,7.655
1419,1.0,3.651
1420,0.008,-0.923
1421,1.0,7.636
1422,1.0,9.479
1423,1.0,7.045
1424,1.0,7.613
1425,1.0,7.613
1426,1.0,7.613
1427,1.0,8.841
1428,1.0,7.653
1429,0.899,0.006
1430,1.0,8.841
1431,1.0,5.438
1432,1.0,7.613
1433,1.0,7.049
1434,1.0,8.841
1435,0.944,1.827
1436,0.0,-1.492
1437,0.0,-0.259
1438,0.001,0.238
1439,0.1,0.653
1440,0.998,2.775
1441,1.0,6.972
1442,0.739,0.166
1443,0.781,0.479
1444,1.0,7.045
1445,1.0,5.261
1446,1.0,3.198
1447,0.801,2.38
1448,0.023,-0.815
1449,1.0,6.428
1450,0.948,1.922
1451,0.017,0.176
1452,0.0,-0.1
1453,0.0,-0.829
1454,0.0,-1.105
1455,0.775,1.136
1456,1.0,5.894
1457,1.0,4.066
1458,1.0,8.841
1459,1.0,8.841
1460,0.0,-2.004
1461,0.0,-9.65
1462,0.0,-3.443
1463,1.0,4.478
1464,1.0,7.501
1465,0.975,2.48
1466,0.003,-1.348
1467,0.983,2.77
1468,1.0,5.89
1469,1.0,1.073
1470,1.0,1.963
1471,1.0,1.726
1472,1.0,3.686
1473,1.0,1.368
1474,1.0,1.677
1475,1.0,2.515
1476,1.0,5.436
1477,0.998,0.574
1478,1.0,8.841
1479,1.0,5.79
1480,1.0,8.841
1481,1.0,4.612
1482,1.0,8.727
1483,1.0,5.695
1484,1.0,4.634
1485,1.0,4.489
1486,1.0,4.569
1487,1.0,5.79
1488,1.0,5.797
1489,1.0,3.03
1490,1.0,7.613
1491,1.0,7.507
1492,1.0,6.999
1493,1.0,7.507
1494,1.0,1.281
1495,1.0,7.507
1496,1.0,3.889
1497,1.0,5.796
1498,0.922,0.096
1499,1.0,4.243
1500,0.996,1.805
1501,0.946,0.87
1502,0.96,5.12
1503,0.0,-3.266
1504,0.0,-0.17
1505,0.001,0.162
1506,0.0,-2.037
1507,0.0,-2.391
1508,0.0,-6.343
1509,0.0,-4.096
1510,0.0,-7.112
1511,0.0,-1.162
1512,0.0,-0.915
1513,0.0,-8.219
1514,0.0,-12.87
1515,0.0,-5.385
1516,0.0,-3.953
1517,0.0,-3.471
1518,0.0,-8.623
1519,0.0,-6.618
1520,0.0,-6.566
1521,0.0,-3.859
1522,0.0,0.811
1523,0.0,0.067
1524,0.0,-1.351
1525,0.0,-8.337
1526,0.0,-1.308
1527,0.0,-0.073
1528,0.0,-3.924
1529,0.0,-1.629
1530,0.0,-0.903
1531,0.0,-3.828
1532,0.0,-3.571
1533,0.0,-3.868
1534,0.0,-5.215
1535,0.0,-3.73
1536,0.0,-1.215
1537,0.0,-0.738
1538,0.0,-1.601
1539,0.0,-7.284
1540,0.0,-0.249
1541,0.0,-1.564
1542,0.0,-6.5
1543,0.0,-7.228
1544,0.0,-0.451
1545,0.0,-1.266
1546,0.0,-0.306
1547,0.0,-1.83
1548,1.0,5.389
1549,1.0,3.712
1550,1.0,5.425
1551,1.0,1.201
1552,1.0,5.327
1553,1.0,2.786
1554,1.0,9.394
1555,0.999,3.252
1556,0.0,-2.532
1557,1.0,8.762
1558,1.0,8.762
1559,1.0,9.394
1560,1.0,7.547
1561,1.0,3.037
1562,1.0,5.387
1563,1.0,7.547
1564,1.0,6.967
1565,1.0,8.762
1566,1.0,7.441
1567,1.0,8.762
1568,1.0,0.844
1569,1.0,7.553
1570,1.0,7.541
1571,1.0,5.826
1572,1.0,8.762
1573,1.0,6.978
1574,1.0,6.367
1575,0.174,-0.42
1576,0.856,1.184
1577,1.0,3.815
1578,1.0,8.762
1579,1.0,7.441
1580,1.0,1.842
1581,1.0,6.339
1582,1.0,6.352
1583,1.0,8.762
1584,1.0,8.762
1585,1.0,2.824
1586,1.0,9.394
1587,1.0,7.547
1588,1.0,7.557
1589,0.153,-0.166
1590,0.205,0.58
1591,1.0,4.646
1592,1.0,7.547
1593,1.0,7.547
1594,1.0,6.299
1595,1.0,9.394
1596,0.786,2.14
1597,0.0,-2.989
1598,0.0,-2.391
1599,0.018,2.954
1600,0.0,0.094
1601,0.0,-2.404
1602,1.0,4.677
1603,1.0,4.872
1604,0.963,0.906
1605,0.861,2.856
1606,0.0,-0.099
1607,0.0,-1.705
1608,0.781,1.114
1609,1.0,4.785
1610,1.0,3.839
1611,1.0,7.644
1612,1.0,4.676
1613,1.0,5.872
1614,1.0,1.246
1615,1.0,3.298
1616,0.938,2.259
1617,0.0,-1.838
1618,0.0,-5.663
1619,0.0,-12.016
1620,1.0,5.296
1621,1.0,6.951
1622,1.0,8.755
1623,1.0,7.486
1624,1.0,5.783
1625,0.89,2.241
1626,0.001,-1.681
1627,0.886,2.263
1628,0.909,0.563
1629,0.992,1.893
1630,1.0,1.938
1631,0.999,1.885
1632,0.993,0.246
1633,1.0,4.79
1634,1.0,8.813
1635,1.0,5.728
1636,1.0,5.796
1637,1.0,4.604
1638,0.338,0.027
1639,0.383,0.249
1640,0.964,2.086
1641,0.998,3.395
1642,0.979,0.422
1643,0.996,2.426
1644,0.996,0.98
1645,0.994,3.666
1646,0.044,0.309
1647,0.0,-1.831
1648,0.0,-0.096
1649,0.003,2.021
1650,0.0,0.116
1651,0.0,-3.621
1652,0.0,-3.895
1653,0.0,-5.394
1654,0.0,-1.857
1655,0.0,-1.202
1656,0.0,-0.302
1657,0.0,-1.704
1658,0.168,0.048
1659,0.545,0.768
1660,0.911,4.363
1661,0.001,0.053
1662,0.0,-1.669
1663,0.0,0.234
1664,0.0,-0.719
1665,0.0,-0.789
1666,0.086,0.412
1667,0.835,1.233
1668,1.0,4.72
1669,1.0,9.449
1670,1.0,8.541
1671,0.335,0.881
1672,0.449,3.828
1673,0.0,-1.015
1674,0.006,1.712
1675,0.0,-1.917
1676,0.0,-1.036
1677,0.0,-4.139
1678,0.802,2.304
1679,1.0,4.756
1680,1.0,8.813
1681,1.0,6.26
1682,0.992,3.753
1683,0.049,0.343
1684,0.005,1.017
1685,0.0,-3.538
1686,0.0,0.293
1687,0.0,-4.532
1688,0.0,-5.064
1689,0.0,-2.121
1690,0.0,-2.352
1691,0.0,-9.569
1692,0.0,-4.328
1693,0.0,-7.305
1694,0.0,-5.678
1695,0.0,-6.484
1696,0.0,-2.386
1697,0.0,0.474
1698,0.0,-5.674
1699,0.0,-7.372
1700,0.0,-6.622
1701,0.0,-3.345
1702,0.0,-1.283
1703,0.0,-5.916
1704,0.0,-1.19
1705,0.0,0.819
1706,0.0,-1.729
1707,0.0,-6.965
1708,0.0,-0.132
1709,0.0,-7.517
1710,0.0,-2.003
1711,0.0,-4.215
1712,0.0,-5.604
1713,0.0,-1.418
1714,0.0,-2.341
1715,0.0,-9.704
1716,0.0,-2.142
1717,0.0,-3.988
1718,0.021,1.971
1719,0.018,1.361
1720,0.0,-2.582
1721,0.0,-6.217
1722,1.0,5.701
1723,1.0,8.743
1724,1.0,6.956
1725,0.163,-0.375
1726,0.992,4.627
1727,1.0,5.747
1728,1.0,7.53
1729,1.0,7.53
1730,0.0,-2.195
1731,0.0,-0.054
1732,0.0,-6.152
1733,0.0,-1.815
1734,0.0,-5.611
1735,0.0,-5.52
1736,0.0,-5.749
1737,0.0,-0.75
1738,0.0,-4.297
1739,0.0,-1.113
1740,0.001,-0.316
1741,1.0,8.743
1742,1.0,7.552
1743,1.0,5.815
1744,1.0,8.743
1745,1.0,1.061
1746,1.0,1.106
1747,1.0,7.553
1748,1.0,9.373
1749,0.858,-0.01
1750,1.0,9.373
1751,1.0,6.956
1752,1.0,0.942
1753,1.0,5.658
1754,1.0,6.277
1755,1.0,8.743
1756,1.0,6.849
1757,1.0,5.617
1758,0.012,-0.378
1759,0.0,-1.065
1760,0.0,-1.072
1761,0.0,-7.704
1762,0.0,-1.793
1763,0.0,-8.832
1764,0.0,-7.335
1765,0.0,-5.079
1766,0.0,-4.175
1767,0.0,-0.011
1768,0.001,0.803
1769,0.0,-1.512
1770,0.993,2.671
1771,0.994,4.623
1772,0.029,-1.416
1773,0.999,6.573
1774,0.994,0.218
1775,1.0,8.411
1776,1.0,3.403
1777,0.945,2.185
1778,0.0,-3.351
1779,0.0,0.011
1780,0.0,-5.907
1781,0.997,2.665
1782,1.0,9.483
1783,1.0,5.9
1784,1.0,8.845
1785,1.0,5.8
1786,1.0,2.514
1787,1.0,4.619
1788,0.0,-1.901
1789,1.0,5.871
1790,1.0,8.821
1791,1.0,7.652
1792,1.0,9.483
1793,1.0,6.443
1794,1.0,8.845
1795,0.999,4.052
1796,0.003,-0.993
1797,0.395,0.811
1798,0.791,1.462
1799,1.0,5.858
1800,1.0,5.41
1801,1.0,8.788
1802,1.0,5.807
1803,1.0,4.058
1804,0.995,0.443
1805,1.0,5.725
1806,0.0,-1.337
1807,0.0,-4.834
1808,0.0,0.297
1809,0.0,-3.974
1810,0.0,-4.312
1811,0.0,-2.818
1812,0.0,-6.171
1813,0.0,-0.439
1814,0.004,0.17
1815,1.0,8.798
1816,1.0,9.433
1817,0.313,0.824
1818,0.007,0.451
1819,0.0,-4.922
1820,0.0,-6.196
1821,0.175,4.093
1822,0.043,0.404
1823,0.046,2.267
1824,0.0,-1.033
1825,1.0,8.845
1826,1.0,6.303
1827,1.0,5.789
1828,1.0,6.917
1829,1.0,2.581
1830,1.0,4.126
1831,1.0,5.471
1832,0.909,2.024
1833,0.008,0.069
1834,0.0,0.016
1835,0.0,0.624
1836,0.0,-1.339
1837,0.0,-1.062
1838,0.169,0.732
1839,1.0,4.708
1840,1.0,3.904
1841,0.607,0.98
1842,0.006,-1.738
1843,1.0,4.769
1844,1.0,8.719
1845,1.0,5.691
1846,1.0,5.694
1847,1.0,5.896
1848,1.0,1.268
1849,1.0,1.656
1850,1.0,2.049
1851,1.0,9.483
1852,1.0,4.609
1853,1.0,7.053
1854,1.0,7.616
1855,1.0,2.17
1856,1.0,8.845
1857,1.0,4.784
1858,1.0,9.479
1859,0.917,1.196
1860,0.862,0.461
1861,0.867,0.408
1862,1.0,3.872
1863,1.0,7.041
1864,1.0,1.647
1865,0.992,3.055
1866,0.0,-2.983
1867,1.0,7.051
1868,1.0,6.395
1869,0.0,-0.48
1870,0.0,0.016
1871,0.0,-2.247
1872,0.0,-2.773
1873,0.0,-0.302
1874,0.0,-5.451
1875,0.0,-3.259
1876,0.0,-0.857
1877,0.001,1.587
1878,0.0,-0.2
1879,0.005,-0.055
1880,0.998,3.837
1881,1.0,3.391
1882,1.0,3.869
1883,0.996,3.482
1884,0.003,-0.143
1885,0.005,0.107
1886,0.995,6.083
1887,0.765,1.622
1888,0.001,-0.011
1889,0.0,-0.711
1890,0.177,2.878
1891,0.0,-1.623
1892,0.0,-2.624
1893,0.998,3.706
1894,1.0,5.055
1895,0.0,-0.503
1896,0.0,-0.224
1897,0.002,1.553
1898,0.0,-0.929
1899,0.0,-2.251
1900,0.0,-7.833
1901,0.0,-1.823
1902,0.0,-0.532
1903,0.998,3.816
1904,1.0,7.497
1905,1.0,4.689
1906,1.0,3.881
1907,1.0,8.845
1908,1.0,8.845
1909,1.0,4.491
1910,1.0,1.996
1911,0.992,0.288
1912,0.998,4.008
1913,0.949,0.261
1914,0.974,2.521
1915,0.941,0.115
1916,1.0,6.414
1917,1.0,7.021
1918,1.0,6.449
1919,1.0,4.708
1920,1.0,7.616
1921,1.0,5.634
1922,0.977,2.472
1923,0.003,-0.056
1924,0.0,-1.656
1925,0.0,-0.041
1926,0.0,-2.171
1927,0.0,-0.536
1928,0.001,1.391
1929,0.0,-0.262
1930,0.994,3.102
1931,1.0,8.794
1932,0.953,1.584
1933,0.066,0.44
1934,0.008,0.083
1935,0.0,-5.363
1936,0.0,-2.568
1937,0.0,-5.463
1938,0.0,-0.408
1939,1.0,7.313
1940,0.91,1.217
1941,0.669,1.033
1942,0.002,0.052
1943,0.0,-8.54
1944,0.117,1.636
1945,1.0,6.906
1946,1.0,1.183
1947,1.0,1.345
1948,1.0,4.641
1949,0.932,0.083
1950,1.0,4.742
1951,1.0,7.454
1952,1.0,3.557
1953,1.0,3.905
1954,1.0,5.859
1955,1.0,6.379
1956,1.0,7.573
1957,0.003,-1.643
1958,1.0,9.428
1959,1.0,5.733
1960,1.0,8.778
1961,1.0,8.778
1962,1.0,5.671
1963,1.0,6.997
1964,1.0,3.885
1965,1.0,4.831
1966,1.0,7.437
1967,1.0,3.149
1968,1.0,9.428
1969,1.0,2.218
1970,1.0,1.406
1971,1.0,4.891
1972,0.653,-0.09
1973,1.0,4.638
1974,1.0,8.794
1975,0.0,-1.308
1976,0.0,0.6
1977,0.0,0.414
1978,0.0,-4.251
1979,0.0,-1.207
1980,0.0,-0.83
1981,0.0,-0.182
1982,1.0,3.195
1983,1.0,5.853
1984,1.0,8.794
1985,1.0,9.428
1986,1.0,1.238
1987,1.0,2.63
1988,1.0,7.599
1989,1.0,3.138
1990,1.0,7.6
1991,1.0,8.794
1992,1.0,0.898
1993,1.0,8.794
1994,1.0,0.939
1995,1.0,1.503
1996,1.0,5.748
1997,1.0,7.467
1998,0.999,0.505
1999,1.0,7.009
2000,0.0,-4.004
2001,1.0,5.748
2002,1.0,2.677
2003,1.0,5.827
2004,1.0,2.406
2005,1.0,3.024
2006,0.986,0.25
2007,0.994,0.9
2008,1.0,1.723
2009,1.0,4.458
2010,1.0,3.817
2011,1.0,3.97
2012,1.0,8.794
2013,1.0,7.573
2014,1.0,8.794
2015,1.0,6.362
2016,1.0,3.76
2017,1.0,7.573
2018,1.0,7.538
2019,1.0,9.428
2020,1.0,5.852
2021,1.0,4.754
2022,0.043,-0.15
2023,0.056,0.449
2024,0.249,1.641
2025,0.271,1.17
2026,0.276,2.13
2027,0.0,-1.648
2028,0.183,2.761
2029,0.165,2.162
2030,0.0,-3.031
2031,0.019,0.984
2032,1.0,4.595
2033,1.0,5.764
2034,1.0,2.746
2035,1.0,7.56
2036,0.0,-3.104
2037,0.008,1.699
2038,0.0,-4.588
2039,1.0,8.778
2040,1.0,6.347
2041,1.0,1.926
2042,1.0,5.843
2043,1.0,3.781
2044,0.993,0.573
2045,1.0,2.11
2046,0.999,3.043
2047,0.926,0.191
2048,0.939,0.581
2049,0.977,1.72
2050,0.976,2.289
2051,0.699,1.377
2052,0.0,-1.536
2053,0.0,-4.661
2054,0.0,-0.031
2055,0.0,-0.932
2056,0.0,-1.27
2057,0.0,0.022
2058,0.0,-1.031
2059,0.0,-7.499
2060,0.0,-4.521
2061,0.0,-0.088
2062,0.004,1.455
2063,0.0,-1.554
2064,0.0,-2.989
2065,0.0,-1.04
2066,0.0,-6.462
2067,0.0,-15.256
2068,0.0,-4.682
2069,0.0,-2.304
2070,0.0,-7.522
2071,0.0,-0.73
2072,0.001,0.085
2073,0.001,0.79
2074,0.001,1.265
2075,0.0,-0.527
2076,0.0,-2.479
2077,0.0,-8.467
2078,0.0,-14.321
2079,0.0,-0.792
2080,0.0,-0.624
2081,0.0,-0.495
2082,0.029,1.611
2083,0.0,-0.08
2084,0.001,1.499
2085,0.0,-0.342
2086,0.0,-7.268
2087,0.0,-3.802
2088,0.08,0.787
2089,0.102,1.382
2090,0.073,1.948
2091,0.044,1.411
2092,0.0,-0.04
2093,0.0,-0.262
2094,0.0,0.544
2095,0.0,-0.601
2096,0.995,2.477
2097,1.0,6.917
2098,0.0,-3.242
2099,1.0,4.718
2100,1.0,1.767
2101,1.0,2.569
2102,1.0,4.535
2103,0.996,1.416
2104,0.988,0.294
2105,0.998,2.582
2106,0.984,0.303
2107,1.0,9.369
2108,1.0,6.323
2109,1.0,1.298
2110,1.0,5.665
2111,1.0,5.708
2112,1.0,6.991
2113,1.0,6.285
2114,1.0,5.762
2115,0.001,0.14
2116,0.001,1.147
2117,0.0,-0.251
2118,0.416,0.75
2119,0.921,1.433
2120,1.0,2.272
2121,1.0,2.365
2122,0.999,4.071
2123,0.278,-0.419
2124,0.0,-5.763
2125,0.0,-3.46
2126,0.0,-4.248
2127,0.03,0.537
2128,1.0,3.564
2129,1.0,2.082
2130,0.991,3.413
2131,0.0,-2.22
2132,1.0,3.956
2133,1.0,1.446
2134,1.0,6.927
2135,1.0,1.527
2136,1.0,3.788
2137,1.0,3.612
2138,1.0,4.753
2139,0.006,-0.721
2140,0.0,-8.383
2141,0.0,-1.234
2142,0.0,-2.871
2143,0.0,-0.909
2144,0.696,1.34
2145,0.945,3.331
2146,0.374,-0.01
2147,0.994,5.076
2148,0.886,1.213
2149,0.531,-0.211
2150,0.966,1.423
2151,1.0,5.601
2152,1.0,5.555
2153,0.0,-2.275
2154,0.0,-3.748
2155,0.0,-0.545
2156,0.0,-0.882
2157,0.0,-6.311
2158,0.0,-4.703
2159,0.0,-9.342
2160,0.0,-9.192
2161,0.0,-3.481
2162,0.0,-9.199
2163,0.0,-8.411
2164,0.0,-1.957
2165,0.0,-4.196
2166,0.0,-0.648
2167,0.0,0.223
2168,0.0,-0.836
2169,0.02,0.296
2170,1.0,5.392
2171,0.999,3.178
2172,0.0,-2.79
2173,1.0,9.418
2174,1.0,7.57
2175,1.0,7.46
2176,0.827,0.036
2177,0.929,0.848
2178,1.0,4.558
2179,0.997,0.658
2180,1.0,4.027
2181,1.0,6.995
2182,1.0,6.36
2183,1.0,7.46
2184,1.0,8.785
2185,1.0,7.587
2186,1.0,4.641
2187,1.0,7.46
2188,1.0,6.993
2189,0.0,-2.201
2190,1.0,5.781
2191,0.999,3.059
2192,0.922,1.76
2193,0.002,-0.003
2194,0.005,0.05
2195,0.116,0.648
2196,1.0,5.834
2197,1.0,2.6
2198,1.0,8.836
2199,0.998,0.722
2200,1.0,6.773
2201,1.0,6.438
2202,1.0,2.482
2203,1.0,2.755
2204,1.0,7.609
2205,1.0,3.071
2206,0.994,0.471
2207,1.0,3.811
2208,1.0,8.836
2209,1.0,5.435
2210,1.0,5.743
2211,1.0,4.742
2212,0.541,1.185
2213,0.002,-0.056
2214,0.001,0.946
2215,0.0,-0.611
2216,0.0,-0.111
2217,0.0,-6.512
2218,0.0,-15.176
2219,0.0,-7.212
2220,0.0,-0.548
2221,0.0,-3.839
2222,0.0,-5.284
2223,0.0,-2.729
2224,0.0,-7.195
2225,0.0,-4.216
2226,0.0,-6.009
2227,0.0,-5.146
2228,0.0,-0.383
2229,0.0,0.014
2230,0.0,-0.832
2231,0.003,-0.055
2232,0.98,4.386
2233,0.978,2.729
2234,0.0,-11.11
2235,0.0,-0.222
2236,0.0,0.005
2237,0.0,-0.559
2238,0.0,-1.439
2239,0.0,-1.578
2240,0.003,1.589
2241,0.0,-0.433
2242,0.0,-4.825
2243,0.0,-10.011
2244,0.0,-12.002
2245,0.0,-4.508
2246,0.0,-1.123
2247,0.0,-3.488
2248,0.0,-3.393
2249,0.0,-7.978
2250,0.0,0.168
2251,0.0,0.858
2252,0.0,-0.557
2253,0.062,0.313
2254,1.0,5.752
2255,0.999,3.813
2256,0.195,0.726
2257,0.0,-0.058
2258,0.0,-2.603
2259,0.0,-1.365
2260,0.0,-12.656
2261,0.0,-3.342
2262,0.0,-1.182
2263,0.0,-4.104
2264,0.001,-0.16
2265,0.948,7.02
2266,0.0,-2.152
2267,0.858,1.342
2268,0.998,2.514
2269,0.998,3.293
2270,0.396,0.734
2271,0.0,-0.29
2272,0.0,-3.561
2273,0.001,1.72
2274,0.0,-0.433
2275,0.973,1.843
2276,1.0,3.77
2277,1.0,1.343
2278,1.0,7.03
2279,0.989,2.563
2280,0.0,-5.054
2281,0.0,-2.396
2282,0.0,-12.266
2283,0.0,-5.297
2284,0.0,-12.499
2285,0.0,-10.186
2286,1.0,4.025
2287,1.0,5.876
2288,1.0,2.577
2289,1.0,5.369
2290,1.0,2.401
2291,1.0,2.14
2292,1.0,4.581
2293,0.001,-0.002
2294,0.0,-1.62
2295,0.0,0.762
2296,0.001,0.192
2297,0.023,0.627
2298,0.196,1.146
2299,1.0,7.606
2300,1.0,9.47
2301,1.0,1.571
2302,1.0,5.892
2303,1.0,7.037
2304,0.011,0.144
2305,0.007,-0.151
2306,1.0,8.832
2307,1.0,3.2
2308,0.808,-0.207
2309,1.0,8.832
2310,1.0,7.64
2311,1.0,7.609
2312,1.0,8.836
2313,1.0,8.836
2314,1.0,0.981
2315,1.0,2.366
2316,1.0,2.034
2317,1.0,5.45
2318,1.0,3.328
2319,0.907,2.091
2320,0.0,-3.296
2321,0.0,-4.32
2322,0.0,-2.023
2323,0.0,-5.031
2324,0.623,0.858
2325,0.964,1.502
2326,1.0,2.432
2327,1.0,1.588
2328,0.999,2.525
2329,0.953,1.766
2330,0.0,-2.727
2331,0.0,-11.771
2332,0.0,-7.958
2333,1.0,3.912
2334,1.0,4.505
2335,0.998,3.195
2336,0.0,-0.516
2337,0.011,2.098
2338,0.001,0.426
2339,0.001,0.985
2340,0.0,-0.31
2341,0.0,-1.777
2342,1.0,4.802
2343,1.0,4.865
2344,0.0,-1.087
2345,0.0,-0.17
2346,0.0,0.66
2347,0.001,0.847
2348,0.0,0.047
2349,0.924,3.046
2350,0.688,2.749
2351,0.0,-3.711
2352,0.0,0.268
2353,0.006,1.028
2354,0.005,-0.447
2355,0.831,7.052
2356,0.545,0.606
2357,0.009,-1.201
2358,0.002,-0.114
2359,0.0,-3.825
2360,0.0,-2.073
2361,0.0,-1.466
2362,0.015,0.756
2363,0.682,1.019
2364,0.857,1.184
2365,0.978,1.354
2366,0.995,1.988
2367,0.991,2.8
2368,0.0,-0.318
2369,0.0,0.39
2370,0.0,-0.135
2371,1.0,1.969
2372,1.0,4.732
2373,1.0,8.835
2374,1.0,5.758
2375,1.0,5.734
2376,0.747,2.856
2377,0.0,-0.701
2378,0.0,-4.705
2379,0.0,-8.143
2380,0.0,-2.371
2381,0.0,-2.589
2382,0.0,0.475
2383,0.0,0.063
2384,0.0,-0.385
2385,0.0,-1.046
2386,0.0,-5.234
2387,0.0,-0.638
2388,0.0,-2.974
2389,0.0,-5.449
2390,0.0,0.882
2391,0.0,0.026
2392,0.0,-3.808
2393,0.0,-0.634
2394,0.0,-8.378
2395,0.0,-0.026
2396,0.0,-4.445
2397,0.0,-2.949
2398,0.001,1.462
2399,0.0,-0.043
2400,0.0,-1.023
2401,0.035,3.246
2402,0.001,0.333
2403,0.0,-1.471
2404,0.0,-8.418
2405,0.0,-3.343
2406,0.0,-6.997
2407,0.0,-4.73
2408,0.0,-0.872
2409,0.0,-0.422
2410,0.0,-0.089
2411,0.0,-3.71
2412,0.0,-2.871
2413,0.0,-3.912
2414,0.0,-3.332
2415,0.0,-12.621
2416,0.0,-7.178
2417,0.0,-12.637
2418,0.0,0.398
2419,0.0,-0.703
2420,0.952,1.847
2421,1.0,4.516
2422,1.0,5.875
2423,1.0,3.155
2424,1.0,4.906
2425,0.4,1.158
2426,0.008,-0.732
2427,1.0,5.749
2428,0.999,3.021
2429,0.926,0.126
2430,1.0,8.836
2431,1.0,4.682
2432,1.0,2.223
2433,1.0,5.82
2434,1.0,1.413
2435,1.0,3.818
2436,1.0,7.589
2437,0.0,-9.004
2438,0.021,0.176
2439,0.993,2.405
2440,1.0,5.482
2441,0.305,1.405
2442,0.0,-4.756
2443,0.0,-11.395
2444,0.003,0.929
2445,0.0,-8.084
2446,0.0,-3.716
2447,0.015,0.199
2448,0.935,1.521
2449,1.0,3.899
2450,1.0,2.728
2451,1.0,4.855
2452,1.0,4.033
2453,1.0,7.625
2454,1.0,4.876
2455,1.0,2.174
2456,1.0,1.107
2457,0.997,0.735
2458,1.0,4.89
2459,1.0,8.836
2460,1.0,4.771
2461,0.001,-0.266
2462,0.0,-0.14
2463,0.0,1.248
2464,0.0,0.294
2465,0.0,-0.927
2466,0.983,2.689
2467,1.0,2.434
2468,1.0,8.836
2469,1.0,8.836
2470,1.0,7.648
2471,1.0,7.643
2472,1.0,8.768
2473,1.0,8.836
2474,1.0,3.825
2475,1.0,4.778
2476,1.0,1.195
2477,1.0,3.241
2478,1.0,7.592
2479,1.0,5.786
2480,1.0,8.836
2481,1.0,8.836
2482,1.0,6.879
2483,0.023,0.229
2484,0.0,-0.838
2485,0.0,-1.458
2486,0.135,1.74
2487,0.154,1.773
2488,0.132,-0.058
2489,0.939,2.004
2490,1.0,2.394
2491,1.0,4.689
2492,1.0,3.857
2493,1.0,4.81
2494,1.0,7.502
2495,1.0,7.585
2496,1.0,6.39
2497,1.0,7.609
2498,1.0,7.609
2499,1.0,5.892
2500,1.0,6.971
2501,1.0,7.502
2502,1.0,7.502
2503,1.0,5.801
2504,1.0,8.836
2505,1.0,8.836
2506,1.0,8.836
2507,1.0,7.002
2508,1.0,7.502
2509,1.0,8.807
2510,1.0,5.863
2511,1.0,3.92
2512,1.0,5.946
2513,1.0,7.405
2514,1.0,5.786
2515,1.0,3.881
2516,1.0,3.831
2517,1.0,1.098
2518,1.0,4.08
2519,1.0,9.474
2520,0.368,1.061
2521,0.002,-0.017
2522,0.0,0.301
2523,0.0,-10.266
2524,0.0,-0.494
2525,0.0,-0.946
2526,0.0,-3.084
2527,0.997,3.592
2528,1.0,1.711
2529,1.0,3.815
2530,1.0,6.977
2531,1.0,7.55
2532,1.0,3.806
2533,1.0,1.499
2534,1.0,4.517
2535,1.0,4.815
2536,1.0,9.388
2537,1.0,5.367
2538,1.0,4.492
2539,0.998,1.553
2540,0.989,1.121
2541,0.982,0.245
2542,1.0,6.399
2543,1.0,4.653
